Company Name,Symbol,Year,Month,Day,Close Price,Sector,Industry,Market Cap,Price to Earnings,PEG,Price to Book,Dividend,Payout Ratio,Value Metric
Prairie Provident Resources Inc.,PPR,2021,1,6,0.02,Energy,Oil & Gas E&P,3440000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,1,7,0.02,Energy,Oil & Gas E&P,3440000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,1,8,0.02,Energy,Oil & Gas E&P,3440000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,1,11,0.02,Energy,Oil & Gas E&P,3440000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,1,12,0.02,Energy,Oil & Gas E&P,3440000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,1,13,0.025,Energy,Oil & Gas E&P,4300000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,1,14,0.025,Energy,Oil & Gas E&P,4300000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,1,15,0.02,Energy,Oil & Gas E&P,3440000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,1,18,0.025,Energy,Oil & Gas E&P,4300000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,1,19,0.025,Energy,Oil & Gas E&P,4300000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,1,20,0.02,Energy,Oil & Gas E&P,3440000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,1,21,0.02,Energy,Oil & Gas E&P,3440000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,1,22,0.025,Energy,Oil & Gas E&P,4300000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,1,25,0.025,Energy,Oil & Gas E&P,4300000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,1,26,0.02,Energy,Oil & Gas E&P,3440000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,1,27,0.025,Energy,Oil & Gas E&P,4300000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,1,28,0.025,Energy,Oil & Gas E&P,4300000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,1,29,0.025,Energy,Oil & Gas E&P,4300000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,2,1,0.025,Energy,Oil & Gas E&P,4300000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,2,2,0.025,Energy,Oil & Gas E&P,4300000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,2,3,0.025,Energy,Oil & Gas E&P,4300000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,2,4,0.025,Energy,Oil & Gas E&P,4300000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,2,5,0.03,Energy,Oil & Gas E&P,5160000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,2,8,0.045,Energy,Oil & Gas E&P,7740000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,2,9,0.055,Energy,Oil & Gas E&P,9460000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,2,9,0.055,Energy,Oil & Gas E&P,9460000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,2,10,0.055,Energy,Oil & Gas E&P,9460000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,2,11,0.055,Energy,Oil & Gas E&P,9460000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,2,12,0.055,Energy,Oil & Gas E&P,9460000.0,N/A,N/A,N/A,N/A,0.0,N/A
Prairie Provident Resources Inc.,PPR,2021,2,16,0.06,Energy,Oil & Gas E&P,10320000.0,N/A,N/A,N/A,N/A,0.0,N/A
